category,datetime,headline,id,image,related,source,summary,url
company,1769384429,"Dow Jones Futures Fall; Trump Tariffs, Government Shutdown, Big Earnings In Focus",138256768,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"President Donald Trump threatened a 100% tariff on Canada. Government shutdown risks soared. Tesla, Microsoft, Meta, Apple learnings loom.",https://finnhub.io/api/news?id=d7eac97034f9f0f9fa212be8bd56d54592fd890060b8e3c866961d48b30413e7
company,1769368125,Assessing BAE Systems (LSE:BA.) Valuation After Strong Recent Share Price Momentum,138255832,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"What recent performance suggests for BAE Systems shares BAE Systems (LSE:BA.) has delivered mixed short term moves, with a 1 day return of 2.1% and a 7 day decline of 2.9%, while the month return stands at 18.4%. Over the past 3 months the stock shows an 8.9% return and a year to date gain of 15.6%, with a 1 year total return of 66.9% and multi year figures that some investors may compare with current valuation. See our latest analysis for BAE Systems. The 18.4% 1 month share price return and...",https://finnhub.io/api/news?id=34ada1b15f8aaab1929c188c892bea050ff3df59b599a2d2d79b206ef5aa993c
company,1769367865,"Dow Jones Futures Due With Trump Tariffs, Government Shutdown, Big Earnings In Focus",138255790,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"President Donald Trump threatened a 100% tariff on Canada. Government shutdown risks soared. Tesla, Microsoft, Meta, Apple learnings loom.",https://finnhub.io/api/news?id=3dfee4f0f03ade3709bca628ad052b75e740be90e1f536f5b5e7d25a25d958a4
company,1769367600,"Fed Meeting, Apple, Meta, GM, Boeing, Chevron, and More to Watch This Week",138255791,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"A big week for earnings will see reports from Microsoft, Exxon, Visa, GE Vernova, and many more. The Fed is expected to keep rates steady, as Jerome Powell closes out his final months as Chair.",https://finnhub.io/api/news?id=eb73b7c3c56a50bf1f20ac95c6fc617182ec0c32dd92c8a4cbfd88a96baa70f2
company,1769364002,"Earnings, Tariffs and Other Key Things to Watch this Week",138256349,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"Markets face one of the most consequential weeks of 2026 with an extraordinary convergence of events including Wednesday's Federal Reserve meeting at 2:00pm, multiple speeches by President Trump on Tuesday and Wednesday, and a blockbuster earnings lineup featuring mega-cap technology giants.",https://finnhub.io/api/news?id=3924bc06311c74cc88e6186542bd6b13ca7e8ecdba3e4bef4118218375e79de4
company,1769346960,"Dow Jones Futures Loom: New Trump Tariff Threat, Government Shutdown, Earnings Wave In Focus",138253077,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"President Donald Trump threatened a 100% tariff on Canada. Government shutdown risks soared. Tesla, Microsoft, Meta, Apple learnings loom.",https://finnhub.io/api/news?id=c84bb42e70c5e791e294dfa079afc52cc721f0a06d7e1905b39ab47589a977dc
company,1769345674,"Big Tech earnings, Fed meeting feature as markets end January with busiest week of Q1: What to watch",138253078,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"As geopolitical tensions simmer in the background, Big Tech earnings and the January Fed meeting take center stage this week.",https://finnhub.io/api/news?id=d321b47cddf11d68be78b9f043fc46d9aef6f6739024e647b79d754b4c1b829d
company,1769335200,"What to Expect in Markets This Week: Fed Interest Rate Decision, Earnings From Microsoft, Meta, Tesla, Apple",138252421,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,BA,Yahoo,"Coming up: A Federal Reserve interest rate decision, earnings from Microsoft, Meta, Tesla, Apple, and other key firms, U.S. trade deficit data, and more.",https://finnhub.io/api/news?id=53e97af7c74f475a1286d54f4caf2fc763e5b409e642ddc43f5c2a26d93a0fa3
company,1769330568,Wall Street Week Ahead,138253045,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1477463465/image_1477463465.jpg?io=getty-c-w1536,BA,SeekingAlpha,Big Tech earnings and the Fed rate decision lead a volatile week.,https://finnhub.io/api/news?id=556a3cdd7d15a2be275e3eed4041abc55ab412053eb3124249c0e26a07ee9b3b
company,1769328000,The Industrial Economy Is Giving A False Sense Of Security,138252859,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1651081021/image_1651081021.jpg?io=getty-c-w1536,BA,SeekingAlpha,The industrial sector shows mixed signals. Read what warrants caution for broad industrial sector exposure.,https://finnhub.io/api/news?id=b49d153dfb4def281aeec83c9c84b118d2e1a9d51a7b9cb715f0d870b07beb89
